Index,Area,Perimeter,Solidity,Compactness,Extent,Convex hull(convex area),Type_MAMRA,Type_REGULAR,Type_SANORA,L,W,D,Length A,Length B
2036,-0.22133892954793394,-0.2414673227434943,0.5741147190204476,-0.2756106931377365,0.7574101675243181,-0.26140530251812727,False,True,False,True,False,True,4.093883735347995,-3.7250980536155858
2037,-0.04550078600076957,-0.3489406520403559,0.6336777617888173,-0.5947296103092965,0.9679813681901553,-0.09192148670812117,False,True,False,True,True,False,2.3753457101011,-2.3735606596985126
2038,0.041384370548737066,-0.277897732069992,0.632147013341172,-0.5886335386104878,0.6028287215244448,-0.00605577397387648,False,True,False,True,True,False,2.647456853164952,-2.2475265617544586
2039,0.044395421903062345,-0.30496525836229227,0.6629210867137068,-0.6224648628418107,0.8036473400718043,-0.005493871559255656,False,True,False,True,True,False,2.6796501671813937,-2.2463837386300662
2040,0.04610047507960799,-0.2937535247900155,0.6664468999996693,-0.6110323123930602,0.8811267146000926,-0.004089115522703595,False,True,False,True,True,False,2.6231802353290883,-2.205184496076502
2041,0.9588480904389345,0.2933155932880787,0.7926731288531162,-0.6373176574201628,1.0250559401526849,0.8811179009105772,False,True,False,True,True,False,5.1100665162350225,-1.0377973733556645
2042,0.9487266045611423,0.28718368451714327,0.7934151136399726,-0.6372690376561587,1.0214274976250777,0.8711090141501437,False,True,False,True,True,False,5.073735994940596,-1.014465292803152
2043,0.9336713477895159,0.31065922942872154,0.7758123246446003,-0.606116510610908,0.9360714824688894,0.85832573421752,False,True,False,True,True,False,5.011547928158742,-1.0325695939519377
2044,1.0776939246168817,0.35550618180865623,0.8246760915506607,-0.6462051818591021,1.0783097377883368,0.9938846917447939,False,True,False,True,True,False,5.426867000608646,-0.8915870212008403
2045,2.241084356928418,2.058550703860532,-0.5694789347741398,0.29424132099701855,-0.561723817988185,2.374478924468159,False,True,False,True,True,False,7.915866097537051,0.4846158585613038
2046,2.311535703074197,3.0846516840092906,-0.6713861761234619,1.337547612055074,-0.791632359821059,2.466630920465974,False,True,False,True,True,False,7.89438959732133,0.6321117192599175
2047,2.1668601271579413,2.484447203643236,-0.5151698310915467,0.7840110238425944,-0.3857981096799355,2.2877352392110692,False,True,False,True,True,False,7.6993151830412545,0.4195466181229368
2048,2.17008884487523,2.819236728254247,-0.6167371322653556,1.1533803620104333,-0.8573544733664284,2.3093684821739706,False,True,False,True,True,False,7.797518925356421,0.37237803391552843
2049,2.338199832537198,1.5036289472136952,0.3089103715210426,-0.26909937031831244,0.21546599310947245,2.316392262356731,False,True,False,True,True,False,7.846924254236953,0.5976977378007113
2050,2.4578074989855168,1.6374787471428351,0.14535436807441,-0.21117070365197632,-0.39054619627677706,2.4655071156367323,False,True,False,True,True,False,8.22938682691828,0.6846969903277264
2051,2.385868766026155,1.4644781172758699,0.3486946735085292,-0.3246443494246549,-0.20678995170497616,2.3570599496149134,False,True,False,True,True,False,7.931230570679526,0.6997466177090857
2052,2.362469632007603,1.4194506603034436,0.356897706658336,-0.351796262600368,0.1065319825782777,2.3322660055697693,False,True,False,True,True,False,7.940602256207223,0.594133951738714
2053,0.43347404569991355,1.0627482144466014,-0.46650080485738366,0.7186430051780004,-0.2665433517955758,0.4888748966043282,False,True,False,True,False,True,6.001960248556103,-2.7208777369394808
2054,0.14902038703407577,1.1310707132887563,-0.6816568776797308,1.2429726980501177,-0.1143296194236813,0.2147367560711936,False,True,False,True,False,True,5.751179570865582,-3.384205169670587
2055,0.219653121815658,1.7272474290465478,-1.1287666910327898,2.1277858975683634,-0.3846759970976698,0.3317529339159802,False,True,False,True,False,True,5.924303206634465,-3.2423751929028684
2056,0.14727905613036957,1.3721385633628271,-0.9528112629784491,1.6490924074287563,-0.25214648007945634,0.23816106298069922,False,True,False,True,False,True,5.6548635633479165,-3.3258012809835122
2057,0.4905026327962912,0.7700104501460419,-0.014149539151766474,0.25886235547082376,-0.016636395450766134,0.5010260363205035,False,True,False,True,False,True,6.8954188312983895,-2.9516171421657535
2058,0.41957967619742464,1.6239823679166794,-0.7936615569217617,1.583023802990145,-0.3989218070459543,0.5084361244133156,False,True,False,True,False,True,6.2494745689461935,-2.9012736399055545
2059,0.48375497554442976,0.9521186818277508,-0.12846358584412448,0.5051531876223441,-0.08137993862530604,0.5058022068447805,False,True,False,True,False,True,6.771311991343127,-2.948870280371162
2060,0.44867441338018216,0.7025595131070422,-0.22481474891326517,0.21682387973765732,-0.2143538649837133,0.4798142201685674,False,True,False,True,False,True,6.8702392090242625,-3.005894876670709
2061,-0.5907913029509301,1.1390514736315325,-1.8152755866669612,3.2291330654351214,-1.7832662538852653,-0.4857799604564051,False,True,False,False,True,True,-0.04459096429954553,-2.731854465964272
2062,-0.5794000966225187,0.6372127160956684,-1.2016892241451547,1.9943082412024729,-1.4324386377171645,-0.512681038556377,False,True,False,False,True,True,0.10738039539910903,-2.938773444766002
2063,-0.6334901878188921,1.1915181792367833,-2.0288196579401747,3.5502246487107088,-1.860750070849208,-0.51889708401812,False,True,False,False,True,True,-0.06758207359161277,-2.915927030547126
2064,-0.6350864078139562,1.2997882988786467,-2.2309434328805207,3.8480898881096968,-2.4469297695429377,-0.5075185601220482,False,True,False,False,True,True,-0.03213847950509653,-2.8606521728178693
2065,-1.0209000361663583,-1.1903934896573773,0.31264933331146544,-0.5242625920702442,1.9954051021004275,-1.0428359667511247,False,True,False,False,True,True,-1.7564743559487188,-3.6148280149767866
2066,-1.040562564287374,-0.7397140952804709,-0.6487328881998095,0.40765694247975204,0.8157386258608494,-1.0263652022225518,False,True,False,False,True,True,-2.1968451027145086,-3.4248567815651882
